tmdbid,Lookup ID,URL,Featured Review
780,780-the-passion-of-joan-of-arc,https://www.themoviedb.org/movie/780-the-passion-of-joan-of-arc,"Maria Falconetti is superb as the eponymous tortured soul betrayed and tried for heresy in 15th century France. The history is well known, and Carl Theodor Dreyer sticks fairly faithfully to the more established, traditional, chronology which leaves us, the audience, to focus much more on the wonderfully emotive, gritty and poignant efforts from the cast and the wonderfully creative talent behind the camera. The combination of innovative, intimate and intense photography coupled with the beautifully expressive facial expressions from Miss Falconetti; the subtle but potent brutality of her perse...read the rest."
8289,8289-gorky-park,https://www.themoviedb.org/movie/8289-gorky-park,"When ""Insp. Renko"" (William Hurt) is called to investigate a rather gruesome find in Moscow's Gorky park, he is soon embroiled in a conspiracy that leaves him unsure whom he can trust. The KGB are involved as are the Americans - and soon it all points to the enigmatic furrier ""Osborne"" (Lee Marvin) who has a nifty line in sable hats. What now ensues is a rather dry and procedural mix of thriller and romance with the very presence of Marvin as much of a dead giveaway as you are ever going to get. Marvin brings a certain screen presence, but that just serves to illustrate just how much Hurt is go...read the rest."
11583,11583-the-great-train-robbery,https://www.themoviedb.org/movie/11583-the-great-train-robbery,"Seen this once before many years ago but decided to check out the new Blu-ray from Kino Lorber. A solid heist-thriller though what struck me was these thieves were stealing gold meant for British soldiers, so not exactly stealing from some corporation, and our lead played by Sean Connery had no issue murdering a guy. Even so, still found it entertaining and some suspense-filled scenes, among them a great sequence with Connery on top of a moving train.3.75/5"
11002,11002-greystoke-the-legend-of-tarzan-lord-of-the-apes,https://www.themoviedb.org/movie/11002-greystoke-the-legend-of-tarzan-lord-of-the-apes,"John, John, John of the jungle."
6472,6472-guarding-tess,https://www.themoviedb.org/movie/6472-guarding-tess,"Shirley MacLaine (""Tess"") is on good form in this rather daft tale of a pretty cantankerous former First Lady who has a running battle with her Secret Service agent Nicolas Cage (""Doug"") as he tries to keep her within his security protocols - an exasperating task that is mostly an uphill struggle. A series of fun face-offs ensue as she and her team - chef Richard Griffiths and chauffeur Austin Pendleton run the poor old Cage ragged before, unexpectedly, she goes and gets herself into a bit of bother that mobilises just about the entire nation. ""Tess"" has got some good one-liners and there is a...read the rest."
11384,11384-the-hard-way,https://www.themoviedb.org/movie/11384-the-hard-way,Will you open up? I just want to know what it feels like to be inside your skin.
8010,8010-highlander-ii-the-quickening,https://www.themoviedb.org/movie/8010-highlander-ii-the-quickening,Don't watch this movie: time wasting danger.
10410,10410-hoffa,https://www.themoviedb.org/movie/10410-hoffa,"This is quite an interesting postulation about the internecine politics of the USA in the 1960s. Centring on the rise of the hugely charismatic Teamster's Union leader Jimmy Hoffa (Jack Nicholson) whom, aided by sidekick ""Ciaro"" (Danny DeVito), is determined to build his union into a formidable political force using whatever means necessary. To that end he hooks up with the mob (Armand Assante) before coming up against an equally focussed Bobby Kennedy (Kevin Anderson) bent on sending him to jail. The extent to which much of the detail in this interpretation of their lives is true is anyone's g...read the rest."
9292,9292-hudson-hawk,https://www.themoviedb.org/movie/9292-hudson-hawk,Sincere comedy caper sort of lost in translation
11850,11850-invasion-of-the-body-snatchers,https://www.themoviedb.org/movie/11850-invasion-of-the-body-snatchers,When San Francisco is invaded by pod-people
951,951-kindergarten-cop,https://www.themoviedb.org/movie/951-kindergarten-cop,It's his toughest assignment so far!
9319,9319-the-last-boy-scout,https://www.themoviedb.org/movie/9319-the-last-boy-scout,"You know, for a dancer, he is one hell of a detective."
2612,2612-mr-destiny,https://www.themoviedb.org/movie/2612-mr-destiny,A guy walks into a bar...
1825,1825-over-the-top,https://www.themoviedb.org/movie/1825-over-the-top,"I guess someone at Canon sat down and said ""You know what, there are not enough movies about arm wrestling out there, we can pin the market on it."" And they kind of did, I have never seen a movie about arm wrestling since... or before. In fact, this is the only one."
10538,10538-passenger-57,https://www.themoviedb.org/movie/10538-passenger-57,Wesley Snipes vs The Rane Of Terror. Or should that be our Pain at the Terror?
11092,11092-presumed-innocent,https://www.themoviedb.org/movie/11092-presumed-innocent,Love - it's a killer.
18410,18410-project-x,https://www.themoviedb.org/movie/18410-project-x,"Looking back, from where I am today, where we are, the premise is a bit dodgy. But, hey, back in 87 everything was a bit less realistic when it came to movies like this and that was really for the better in most cases."
23908,23908-midnight-clear-a,https://www.themoviedb.org/movie/23908-midnight-clear-a,Christmas is near on the snowy Western Front in WW2
11509,11509-silverado,https://www.themoviedb.org/movie/11509-silverado,Hi Ho Silver!
10729,10729-quick-change,https://www.themoviedb.org/movie/10729-quick-change,"Underrated comedy that I routinely watch just about every year. Bill Murray, Gena Davis and Randy Quaid were a great trio."
14746,14746-streets-of-fire,https://www.themoviedb.org/movie/14746-streets-of-fire,"Bombers, Blasters, Attackers and Streets of Fire."
11824,11824-teen-wolf,https://www.themoviedb.org/movie/11824-teen-wolf,"RELEASED IN 1985 and directed by Rod Daniel, “Teen Wolf” stars Michael J. Fox as a teen in Beacontown, Nebraska, who works at his Dad’s shop in town (James Hampton), plays basketball for his lousy school team and enjoys a friendship with a neighborhood girl (Susan Ursitti) while desiring the popular blonde (Lorie Griffin). Complications result when he starts turning into a werewolf."
12395,12395-thunderheart,https://www.themoviedb.org/movie/12395-thunderheart,Val Kilmer and Sam Shepard investigate a murder on a South Dakota Reservation
23719,23719-trapped-in-paradise,https://www.themoviedb.org/movie/23719-trapped-in-paradise,6.0 out of 10.0
1626,1626-vivre-sa-vie-film-en-douze-tableaux,https://www.themoviedb.org/movie/1626-vivre-sa-vie-film-en-douze-tableaux,It's Jean-Luc Godard at the avant-garde of filmmaking. It's a brilliant film with so many new ideas for early the 60s. What else is there to say?
10166,10166-the-witches,https://www.themoviedb.org/movie/10166-the-witches,"Young ""Luke"" (an enthusiastic Jasen Fisher) lives with his grandmother ""Helga"" (May Zetterling) after being mysteriously orphaned. His grandmother has made him worldly wise to the ways of witches, and so he is alert to the antics of ""Eva"" (Angelica Huston) when he and his ever-hungry new friend ""Bruno"" (Charlie Potter) meet in a seaside hotel. Overhearing her evil grand design as she addresses a convention of hags and crones, both he and his friend are turned into white mice - but can he get back to his grandmother and warn her before all the children in the world are gone? It's quite a quickly...read the rest."
11676,11676-nothing-to-lose,https://www.themoviedb.org/movie/11676-nothing-to-lose,A funny movie. A guy having a bad day gets car jacked and takes the car jacker on a ride. Then they decide to go on a crime spree together.
15927,15927-passage-to-india-a,https://www.themoviedb.org/movie/15927-passage-to-india-a,"Sir David Lean has produced a spectacular piece of cinema in this lengthy adaptation of the E.M. Forster tale of the Raj. ""Mrs. Moore"" (Dame Peggy Ashcroft) is travelling to visit her son in India, accompanied by Judy Davis ""Adela"". They arrive to discover a society riddled with division and bigotry. After spending time at establishment events, they decide to experience a little of the traditional culture. With the help of ""Aziz"" (a superb Victor Banerjee) - a local doctor, they visit the legendary Marabar caves. There, something untoward happens - ""Adela"" rushes back to the city in a dishevell...read the rest."
37749,37749-looking-for-mr-goodbar,https://www.themoviedb.org/movie/37749-looking-for-mr-goodbar,We're all hurt someplace and we're all looking for a painkiller.
11821,11821-doc-hollywood,https://www.themoviedb.org/movie/11821-doc-hollywood,Likable small town dramedy with Michael J. Fox
11811,11811-leprechaun,https://www.themoviedb.org/movie/11811-leprechaun,"As is very frequently the case with horror franchises, theLeprechaunseries started out with a pretty silly premise, but took itself quite seriously, then quickly devolved into parody as the sequels came out. That being the case, this firstLeprechaunmovie is actually not very jokey (at least, not when you consider the fact that the villain of the piece is a three-foot-tall Irishman with a penchant for skipping, rhyming and polishing shoes). The effects are hit and miss, the acting is not very good, and a lot of the movie is shot too dark to make out properly, butLeprechaunreally is a...read the rest."
10511,10511-in-america,https://www.themoviedb.org/movie/10511-in-america,An Irish family adjusts to life in Hell’s Kitchen
10028,10028-honey,https://www.themoviedb.org/movie/10028-honey,"How simple, charming dance flick it is."
